1,9
2,0
3,4
4,5
5,9
6,1
7,1
8,1
9,8
10,9
11,2
12,1
13,1
14,9
15,1
16,1
17,9
18,9
19,7
20,1
21,6
22,1
23,5
24,7
25,9
26,8
27,1
28,1
29,8
30,8
31,9
32,8
33,8
34,9
35,5
36,1
37,9
38,9
39,1
40,1
41,1
42,7
43,0
44,4
45,9
46,9
47,1
48,6
49,5
50,1
51,5
52,0
53,0
54,9
55,0
56,1
57,8
58,5
59,9
60,1
61,1
62,5
63,0
64,0
65,9
66,0
67,1
68,4
69,0
70,2
71,1
72,0
73,1
74,9
75,0
76,8
77,4
78,1
79,9
80,4
81,7
82,1
83,2
84,5
85,0
86,6
87,9
88,9
89,7
90,9
91,8
92,4
93,1
94,1
95,5
96,1
97,9
98,9
99,0
100,0
101,0
102,8
103,8
104,2
105,4
106,5
107,8
108,5
109,5
110,4
111,1
112,9
113,5
114,5
115,8
116,8
117,8
118,3
119,8
120,9
121,1
122,5
123,5
124,9
125,1
126,1
127,9
128,5
129,0
130,4
131,1
132,8
133,8
134,1
135,9
136,1
137,5
138,9
139,6
140,8
141,5
142,0
143,1
144,2
145,4
146,4
147,5
148,9
149,9
150,1
151,1
152,5
153,9
154,1
155,5
156,0
157,1
158,5
159,5
160,3
161,0
162,8
163,0
164,1
165,1
166,1
167,1
168,1
169,9
170,0
171,5
172,9
173,5
174,0
175,0
176,1
177,1
178,0
179,8
180,5
181,9
182,1
183,9
184,9
185,4
186,1
187,9
188,4
189,9
190,3
191,1
192,9
193,1
194,9
195,2
196,7
197,9
198,8
199,9
200,6
201,9
202,0
203,9
204,0
205,9
206,8
207,8
208,1
209,5
210,9
211,4
212,1
213,0
214,0
215,9
216,0
217,8
218,1
219,3
220,9
221,8
222,1
223,9
224,5
225,9
226,3
227,2
228,5
229,0
230,1
231,9
232,1
233,6
234,9
235,1
236,2
237,5
238,9
239,2
240,1
241,2
242,0
243,9
244,9
245,1
246,1
247,5
248,0
249,5
250,7
251,9
252,1
253,1
254,1
255,9
256,0
257,9
258,5
259,1
260,1
261,4
262,1
263,1
264,1
265,4
266,9
267,9
268,9
269,7
270,9
271,5
272,4
273,5
274,1
275,7
276,0
277,5
278,8
279,9
280,4
281,4
282,1
283,4
284,6
285,1
286,9
287,0
288,1
289,5
290,1
291,3
292,9
293,2
294,8
295,1
296,9
297,1
298,0
299,8
300,9
301,0
302,5
303,9
304,5
305,1
306,1
307,1
308,7
309,6
310,3
311,9
312,9
313,1
314,4
315,1
316,8
317,5
318,5
319,9
320,7
321,9
322,8
323,9
324,9
325,2
326,9
327,9
328,0
329,1
330,9
331,9
332,1
333,5
334,4
335,3
336,9
337,7
338,1
339,9
340,4
341,8
342,9
343,5
344,8
345,0
346,4
347,5
348,5
349,2
350,9
351,5
352,3
353,4
354,8
355,1
356,9
357,4
358,1
359,4
360,1
361,1
362,9
363,2
364,5
365,4
366,2
367,1
368,1
369,1
370,3
371,9
372,5
373,1
374,5
375,1
376,4
377,1
378,9
379,8
380,8
381,1
382,9
383,1
384,1
385,1
386,9
387,0
388,4
389,9
390,6
391,9
392,9
393,0
394,0
395,4
396,1
397,2
398,8
399,9
400,1
401,1
402,9
403,4
404,9
405,8
406,1
407,8
408,9
409,8
410,9
411,5
412,6
413,1
414,1
415,1
416,1
417,9
418,1
419,4
420,5
421,4
422,9
423,3
424,9
425,8
426,0
427,9
428,5
429,0
430,8
431,9
432,0
433,1
434,9
435,9
436,1
437,1
438,9
439,9
440,5
441,1
442,0
443,0
444,1
445,0
446,2
447,8
448,8
449,9
450,9
451,9
452,4
453,1
454,5
455,8
456,4
457,1
458,0
459,1
460,9
461,1
462,8
463,8
464,0
465,8
466,4
467,1
468,8
469,7
470,8
471,2
472,8
473,9
474,9
475,3
476,9
477,5
478,0
479,8
480,0
481,8
482,0
483,1
484,2
485,9
486,4
487,9
488,8
489,9
490,0
491,1
492,5
493,4
494,1
495,8
496,8
497,1
498,0
499,0
500,1
501,9
502,6
503,5
504,4
505,9
506,0
507,2
508,1
509,4
510,8
511,9
512,1
513,1
514,9
515,5
516,0
517,1
518,9
519,6
520,5

Confusion Matrix
,1,2,3,4,5,6,7,8,9,10
1,44,1,4,0,2,0,2,0,0,2
2,2,113,1,3,2,0,1,0,3,0
3,0,0,7,0,0,2,0,0,3,3
4,0,6,0,8,0,1,0,0,0,0
5,6,3,0,1,27,4,0,0,1,8
6,1,1,1,0,5,42,0,0,0,5
7,1,0,1,0,1,0,7,0,2,3
8,0,1,0,0,0,0,0,13,1,0
9,0,0,1,0,0,2,0,0,46,1
10,4,1,5,0,4,9,2,0,1,99

,1,2,3,4,5,6,7,8,9,10
Precision,0.7586206896551724,0.8968253968253969,0.35,0.6666666666666666,0.6585365853658537,0.7,0.5833333333333334,1.0,0.8070175438596491,0.8181818181818182
Recall,0.8,0.904,0.4666666666666667,0.5333333333333333,0.54,0.7636363636363637,0.4666666666666667,0.8666666666666667,0.92,0.792
F-score,0.7787610619469026,0.900398406374502,0.4,0.5925925925925926,0.5934065934065934,0.7304347826086957,0.5185185185185186,0.9285714285714286,0.8598130841121495,0.8048780487804879

Accuracy,0.7807692307692308
Macro-average f1,0.710737451691187
Weighted-average f1,0.7796568275309746
