1,0
2,9
3,5
4,9
5,0
6,8
7,1
8,1
9,5
10,1
11,1
12,7
13,5
14,3
15,2
16,8
17,9
18,9
19,7
20,9
21,9
22,1
23,1
24,9
25,1
26,1
27,6
28,6
29,5
30,0
31,5
32,4
33,2
34,5
35,0
36,1
37,0
38,1
39,1
40,8
41,0
42,1
43,5
44,9
45,1
46,9
47,2
48,1
49,9
50,8
51,1
52,1
53,4
54,8
55,5
56,5
57,8
58,9
59,2
60,1
61,8
62,4
63,0
64,0
65,1
66,1
67,0
68,1
69,0
70,1
71,9
72,0
73,5
74,8
75,8
76,1
77,1
78,8
79,4
80,9
81,4
82,1
83,1
84,9
85,1
86,1
87,8
88,8
89,5
90,2
91,5
92,1
93,4
94,9
95,0
96,0
97,1
98,9
99,5
100,9
101,1
102,1
103,0
104,8
105,2
106,8
107,4
108,1
109,1
110,9
111,7
112,1
113,9
114,1
115,1
116,1
117,1
118,9
119,0
120,8
121,1
122,9
123,8
124,5
125,0
126,5
127,1
128,1
129,3
130,9
131,0
132,9
133,9
134,5
135,1
136,5
137,8
138,0
139,4
140,8
141,3
142,5
143,8
144,9
145,5
146,5
147,9
148,1
149,9
150,0
151,1
152,9
153,1
154,0
155,9
156,0
157,1
158,7
159,9
160,9
161,0
162,0
163,1
164,3
165,1
166,5
167,4
168,0
169,3
170,6
171,9
172,9
173,3
174,0
175,0
176,9
177,1
178,9
179,6
180,8
181,1
182,9
183,9
184,2
185,1
186,9
187,1
188,8
189,1
190,9
191,0
192,9
193,9
194,9
195,1
196,5
197,1
198,9
199,1
200,8
201,1
202,5
203,9
204,0
205,9
206,9
207,0
208,3
209,5
210,0
211,8
212,9
213,1
214,8
215,0
216,0
217,0
218,1
219,1
220,5
221,1
222,9
223,9
224,3
225,1
226,3
227,0
228,0
229,1
230,5
231,3
232,1
233,8
234,9
235,0
236,5
237,9
238,9
239,5
240,8
241,1
242,5
243,5
244,1
245,0
246,1
247,5
248,9
249,5
250,0
251,0
252,9
253,9
254,0
255,1
256,9
257,9
258,5
259,4
260,9
261,5
262,5
263,5
264,0
265,1
266,0
267,9
268,8
269,2
270,1
271,1
272,9
273,4
274,0
275,1
276,9
277,1
278,9
279,9
280,0
281,5
282,9
283,9
284,1
285,6
286,0
287,1
288,0
289,1
290,9
291,0
292,0
293,1
294,0
295,2
296,9
297,1
298,6
299,9
300,5
301,0
302,4
303,1
304,1
305,9
306,5
307,8
308,5
309,4
310,9
311,9
312,6
313,0
314,0
315,5
316,0
317,8
318,4
319,9
320,9
321,9
322,0
323,3
324,1
325,1
326,1
327,9
328,1
329,1
330,9
331,0
332,9
333,9
334,1
335,7
336,1
337,5
338,7
339,6
340,1
341,9
342,1
343,5
344,1
345,8
346,7
347,7
348,0
349,9
350,8
351,9
352,1
353,0
354,8
355,1
356,4
357,1
358,9
359,9
360,1
361,9
362,8
363,5
364,9
365,5
366,8
367,1
368,1
369,1
370,9
371,9
372,1
373,5
374,0
375,1
376,1
377,9
378,8
379,0
380,9
381,5
382,9
383,8
384,9
385,9
386,9
387,1
388,9
389,0
390,9
391,8
392,9
393,1
394,9
395,4
396,8
397,1
398,8
399,9
400,1
401,9
402,9
403,8
404,1
405,6
406,9
407,7
408,1
409,9
410,0
411,9
412,1
413,2
414,1
415,9
416,1
417,5
418,9
419,5
420,9
421,1
422,1
423,1
424,7
425,5
426,5
427,6
428,9
429,9
430,1
431,1
432,1
433,4
434,6
435,1
436,4
437,4
438,0
439,8
440,1
441,5
442,8
443,0
444,0
445,4
446,0
447,0
448,5
449,1
450,1
451,5
452,9
453,1
454,9
455,1
456,9
457,2
458,1
459,5
460,8
461,1
462,4
463,5
464,8
465,3
466,9
467,7
468,8
469,1
470,1
471,0
472,1
473,2
474,1
475,9
476,8
477,1
478,9
479,0
480,1
481,1
482,9
483,1
484,9
485,9
486,9
487,5
488,5
489,9
490,0
491,5
492,5
493,4
494,1
495,1
496,0
497,0
498,5
499,6
500,9
501,1
502,0
503,6
504,0
505,5
506,9
507,5
508,9
509,9
510,0
511,9
512,1
513,5
514,9
515,1
516,5
517,0
518,9
519,4
520,1
