1,9
2,0
3,5
4,5
5,9
6,1
7,1
8,3
9,8
10,9
11,2
12,1
13,1
14,9
15,1
16,3
17,9
18,9
19,7
20,1
21,6
22,1
23,5
24,7
25,9
26,8
27,1
28,1
29,8
30,8
31,9
32,8
33,8
34,9
35,8
36,1
37,4
38,9
39,1
40,1
41,1
42,7
43,0
44,4
45,9
46,5
47,1
48,0
49,5
50,1
51,5
52,4
53,0
54,9
55,0
56,1
57,8
58,5
59,9
60,1
61,1
62,9
63,0
64,0
65,9
66,4
67,1
68,4
69,0
70,2
71,3
72,0
73,1
74,9
75,9
76,9
77,4
78,1
79,9
80,4
81,1
82,1
83,2
84,5
85,0
86,6
87,9
88,9
89,7
90,5
91,8
92,4
93,1
94,1
95,9
96,1
97,9
98,9
99,0
100,0
101,0
102,8
103,6
104,2
105,4
106,5
107,8
108,5
109,5
110,4
111,1
112,9
113,5
114,5
115,8
116,9
117,8
118,1
119,8
120,9
121,1
122,5
123,5
124,9
125,1
126,1
127,5
128,5
129,5
130,4
131,1
132,8
133,8
134,1
135,9
136,1
137,5
138,9
139,6
140,2
141,5
142,0
143,1
144,2
145,4
146,4
147,5
148,9
149,9
150,1
151,1
152,5
153,9
154,1
155,5
156,0
157,1
158,5
159,5
160,3
161,0
162,8
163,0
164,1
165,1
166,1
167,1
168,1
169,9
170,0
171,5
172,9
173,5
174,0
175,0
176,1
177,1
178,0
179,8
180,5
181,9
182,1
183,9
184,9
185,4
186,1
187,9
188,4
189,0
190,3
191,1
192,9
193,1
194,8
195,2
196,7
197,9
198,8
199,9
200,4
201,9
202,0
203,9
204,0
205,5
206,8
207,8
208,1
209,5
210,9
211,4
212,9
213,0
214,0
215,9
216,0
217,8
218,1
219,3
220,9
221,8
222,1
223,9
224,5
225,9
226,3
227,0
228,5
229,0
230,1
231,9
232,1
233,6
234,4
235,1
236,4
237,5
238,9
239,8
240,1
241,2
242,0
243,9
244,9
245,1
246,1
247,5
248,0
249,5
250,7
251,9
252,1
253,1
254,1
255,9
256,0
257,9
258,4
259,1
260,1
261,4
262,1
263,1
264,1
265,4
266,4
267,9
268,4
269,7
270,2
271,5
272,4
273,5
274,1
275,7
276,0
277,5
278,8
279,9
280,4
281,0
282,5
283,4
284,6
285,1
286,9
287,0
288,1
289,5
290,1
291,1
292,9
293,8
294,8
295,4
296,9
297,1
298,0
299,8
300,9
301,3
302,5
303,9
304,5
305,1
306,1
307,1
308,7
309,6
310,3
311,9
312,9
313,1
314,4
315,1
316,8
317,5
318,5
319,9
320,7
321,9
322,8
323,9
324,9
325,2
326,5
327,9
328,0
329,1
330,5
331,9
332,1
333,5
334,4
335,1
336,9
337,7
338,1
339,9
340,4
341,8
342,9
343,5
344,8
345,0
346,4
347,5
348,5
349,2
350,9
351,5
352,1
353,4
354,8
355,1
356,4
357,4
358,1
359,4
360,1
361,0
362,4
363,2
364,5
365,4
366,2
367,1
368,1
369,1
370,3
371,9
372,5
373,1
374,5
375,1
376,4
377,1
378,9
379,8
380,8
381,1
382,9
383,1
384,1
385,1
386,4
387,0
388,4
389,9
390,6
391,9
392,5
393,0
394,0
395,4
396,1
397,2
398,8
399,9
400,1
401,1
402,9
403,4
404,9
405,8
406,7
407,8
408,9
409,8
410,9
411,5
412,6
413,3
414,9
415,1
416,1
417,9
418,1
419,4
420,5
421,4
422,9
423,3
424,9
425,8
426,0
427,4
428,5
429,4
430,8
431,9
432,0
433,1
434,9
435,9
436,1
437,1
438,9
439,9
440,5
441,1
442,0
443,0
444,1
445,0
446,2
447,8
448,8
449,4
450,9
451,9
452,4
453,1
454,2
455,8
456,0
457,1
458,0
459,1
460,9
461,1
462,8
463,8
464,0
465,8
466,4
467,0
468,8
469,7
470,8
471,8
472,8
473,4
474,9
475,3
476,9
477,5
478,0
479,8
480,0
481,8
482,0
483,1
484,8
485,9
486,4
487,9
488,8
489,9
490,0
491,1
492,5
493,4
494,1
495,8
496,3
497,1
498,0
499,0
500,1
501,9
502,6
503,5
504,4
505,9
506,0
507,4
508,1
509,4
510,8
511,9
512,1
513,1
514,9
515,5
516,0
517,1
518,9
519,4
520,5

Confusion Matrix
,1,2,3,4,5,6,7,8,9,10
1,44,1,4,1,2,1,2,0,0,0
2,4,111,0,4,3,0,0,0,3,0
3,0,0,5,0,3,2,0,0,4,1
4,0,5,0,9,1,0,0,0,0,0
5,5,2,0,0,28,7,0,0,1,7
6,1,0,1,0,6,44,0,0,0,3
7,1,0,0,0,3,2,6,0,2,1
8,0,1,0,0,0,0,0,13,1,0
9,1,0,0,0,0,1,1,0,45,2
10,3,0,6,0,11,8,1,0,2,94

,1,2,3,4,5,6,7,8,9,10
Precision,0.7457627118644068,0.925,0.3125,0.6428571428571429,0.49122807017543857,0.676923076923077,0.6,1.0,0.7758620689655172,0.8703703703703703
Recall,0.8,0.888,0.3333333333333333,0.6,0.56,0.8,0.4,0.8666666666666667,0.9,0.752
F-score,0.7719298245614035,0.9061224489795918,0.3225806451612903,0.6206896551724138,0.5233644859813084,0.7333333333333334,0.48,0.9285714285714286,0.8333333333333334,0.8068669527896996

Accuracy,0.7673076923076924
Macro-average f1,0.6926792107883802
Weighted-average f1,0.7692801265474635
