1,9
2,0
3,4
4,5
5,9
6,1
7,1
8,3
9,8
10,9
11,5
12,1
13,3
14,9
15,9
16,3
17,9
18,9
19,7
20,1
21,6
22,1
23,9
24,7
25,9
26,8
27,1
28,1
29,8
30,8
31,9
32,8
33,8
34,9
35,8
36,1
37,9
38,9
39,1
40,1
41,1
42,7
43,9
44,5
45,9
46,9
47,1
48,1
49,5
50,1
51,9
52,9
53,5
54,9
55,1
56,0
57,8
58,5
59,9
60,1
61,1
62,9
63,0
64,0
65,9
66,0
67,1
68,4
69,0
70,0
71,3
72,0
73,1
74,9
75,5
76,8
77,9
78,1
79,0
80,9
81,7
82,1
83,0
84,5
85,0
86,9
87,9
88,9
89,7
90,1
91,8
92,4
93,1
94,1
95,5
96,1
97,9
98,9
99,0
100,0
101,4
102,8
103,8
104,2
105,4
106,5
107,8
108,5
109,5
110,4
111,1
112,9
113,5
114,5
115,8
116,9
117,8
118,0
119,8
120,9
121,1
122,5
123,5
124,9
125,1
126,1
127,2
128,4
129,4
130,9
131,1
132,1
133,8
134,1
135,9
136,1
137,4
138,9
139,0
140,8
141,5
142,0
143,1
144,4
145,4
146,4
147,9
148,9
149,5
150,1
151,1
152,5
153,9
154,1
155,5
156,0
157,1
158,5
159,5
160,3
161,0
162,8
163,0
164,1
165,1
166,1
167,1
168,1
169,9
170,0
171,5
172,9
173,5
174,0
175,4
176,1
177,1
178,0
179,0
180,5
181,4
182,1
183,9
184,9
185,4
186,1
187,9
188,4
189,0
190,3
191,1
192,9
193,1
194,9
195,5
196,7
197,9
198,7
199,9
200,9
201,5
202,0
203,9
204,0
205,5
206,5
207,8
208,1
209,5
210,1
211,4
212,5
213,8
214,0
215,9
216,0
217,8
218,1
219,1
220,9
221,8
222,1
223,9
224,4
225,9
226,3
227,9
228,5
229,8
230,1
231,9
232,1
233,4
234,9
235,1
236,6
237,5
238,9
239,8
240,1
241,2
242,0
243,9
244,9
245,1
246,1
247,5
248,0
249,9
250,7
251,9
252,1
253,1
254,1
255,9
256,0
257,9
258,4
259,1
260,1
261,9
262,1
263,1
264,1
265,5
266,5
267,9
268,2
269,7
270,8
271,5
272,4
273,9
274,1
275,7
276,8
277,5
278,8
279,9
280,5
281,0
282,4
283,4
284,6
285,0
286,9
287,0
288,1
289,9
290,1
291,3
292,9
293,8
294,8
295,1
296,9
297,1
298,0
299,8
300,5
301,1
302,5
303,9
304,5
305,1
306,1
307,1
308,7
309,1
310,3
311,9
312,9
313,1
314,9
315,1
316,8
317,5
318,9
319,9
320,7
321,9
322,1
323,9
324,9
325,2
326,5
327,9
328,0
329,1
330,9
331,5
332,1
333,9
334,4
335,1
336,0
337,7
338,1
339,9
340,4
341,8
342,9
343,5
344,8
345,0
346,5
347,5
348,4
349,9
350,9
351,5
352,3
353,1
354,8
355,1
356,9
357,4
358,1
359,1
360,1
361,0
362,9
363,0
364,9
365,9
366,8
367,8
368,1
369,1
370,1
371,9
372,5
373,1
374,5
375,1
376,4
377,1
378,9
379,8
380,8
381,1
382,9
383,1
384,1
385,1
386,9
387,4
388,4
389,9
390,8
391,9
392,9
393,0
394,1
395,5
396,1
397,8
398,8
399,2
400,1
401,1
402,9
403,0
404,9
405,8
406,7
407,8
408,9
409,8
410,9
411,5
412,6
413,1
414,9
415,1
416,1
417,9
418,1
419,4
420,5
421,9
422,9
423,0
424,9
425,8
426,0
427,9
428,5
429,4
430,8
431,9
432,0
433,1
434,9
435,9
436,1
437,1
438,9
439,9
440,5
441,1
442,0
443,0
444,1
445,0
446,9
447,8
448,8
449,0
450,9
451,9
452,4
453,1
454,9
455,8
456,0
457,1
458,0
459,1
460,9
461,1
462,8
463,8
464,9
465,9
466,4
467,1
468,8
469,7
470,8
471,9
472,8
473,2
474,9
475,5
476,9
477,5
478,0
479,8
480,4
481,1
482,1
483,1
484,0
485,9
486,4
487,9
488,8
489,9
490,0
491,1
492,5
493,4
494,1
495,8
496,1
497,3
498,0
499,0
500,1
501,9
502,0
503,5
504,4
505,9
506,0
507,8
508,1
509,5
510,8
511,9
512,1
513,1
514,9
515,4
516,0
517,1
518,9
519,6
520,5

Confusion Matrix
,1,2,3,4,5,6,7,8,9,10
1,45,3,1,0,0,2,0,0,2,2
2,3,120,0,1,0,1,0,0,0,0
3,0,0,5,0,0,1,0,0,8,1
4,2,1,0,10,1,1,0,0,0,0
5,4,1,0,0,29,2,0,0,3,11
6,0,0,0,0,1,50,0,0,0,4
7,2,3,1,0,1,0,5,0,2,1
8,0,0,0,0,0,0,0,15,0,0
9,1,1,0,0,0,0,0,0,44,4
10,2,0,0,0,7,5,0,0,1,110

,1,2,3,4,5,6,7,8,9,10
Precision,0.7627118644067796,0.9302325581395349,0.7142857142857143,0.9090909090909091,0.7435897435897436,0.8064516129032258,1.0,1.0,0.7333333333333333,0.8270676691729323
Recall,0.8181818181818182,0.96,0.3333333333333333,0.6666666666666666,0.58,0.9090909090909091,0.3333333333333333,1.0,0.88,0.88
F-score,0.7894736842105264,0.9448818897637796,0.4545454545454545,0.7692307692307692,0.6516853932584269,0.8547008547008547,0.5,1.0,0.8,0.8527131782945736

Accuracy,0.8326923076923077
Macro-average f1,0.7617231224004384
Weighted-average f1,0.8241728772442015
